sent_count,word_count,avg_sent_length,grade
14,387,27.6429,2.0
18,263,14.6111,1.0
21,566,26.9524,2.0
23,393,17.087,2.0
12,306,25.5,2.0
18,467,25.9444,2.0
31,568,18.3226,2.0
26,546,21.0,2.0
25,615,24.6,2.0
4,149,37.25,1.0
22,427,19.4091,2.0
20,400,20.0,1.0
46,878,19.087,2.0
17,349,20.5294,1.0
18,335,18.6111,1.0
10,311,31.1,1.0
6,143,23.8333,1.0
18,456,25.3333,2.0
5,155,31.0,1.0
16,429,26.8125,2.0
28,545,19.4643,2.0
12,258,21.5,2.0
26,500,19.2308,2.0
26,554,21.3077,2.0
16,269,16.8125,1.0
13,280,21.5385,1.0
17,302,17.7647,1.0
16,330,20.625,1.0
26,467,17.9615,1.0
16,387,24.1875,2.0
28,548,19.5714,2.0
10,262,26.2,1.0
26,459,17.6538,2.0
22,362,16.4545,1.0
12,236,19.6667,1.0
10,317,31.7,1.0
33,752,22.7879,2.0
22,392,17.8182,2.0
12,404,33.6667,1.0
2,431,215.5,1.0
20,391,19.55,2.0
19,416,21.8947,2.0
5,322,64.4,1.0
25,849,33.96,2.0
12,362,30.1667,1.0
21,486,23.1429,1.0
28,491,17.5357,2.0
29,470,16.2069,2.0
17,429,25.2353,2.0
22,494,22.4545,2.0
27,771,28.5556,2.0
26,581,22.3462,2.0
23,509,22.1304,2.0
14,470,33.5714,1.0
20,410,20.5,2.0
21,467,22.2381,2.0
3,95,31.6667,1.0
5,321,64.2,1.0
26,496,19.0769,1.0
13,239,18.3846,1.0
21,364,17.3333,1.0
22,441,20.0455,1.0
36,526,14.6111,2.0
16,302,18.875,2.0
8,170,21.25,1.0
15,322,21.4667,2.0
19,397,20.8947,2.0
20,366,18.3,2.0
22,651,29.5909,2.0
3,47,15.6667,1.0
10,329,32.9,1.0
30,605,20.1667,2.0
16,295,18.4375,1.0
29,528,18.2069,1.0
23,472,20.5217,1.0
27,393,14.5556,1.0
26,501,19.2692,2.0
19,399,21.0,2.0
25,380,15.2,1.0
19,395,20.7895,1.0
18,484,26.8889,1.0
6,68,11.3333,0.0
17,319,18.7647,1.0
29,573,19.7586,2.0
27,431,15.963,2.0
28,799,28.5357,2.0
40,1030,25.75,2.0
21,361,17.1905,2.0
29,597,20.5862,2.0
6,140,23.3333,1.0
23,506,22.0,2.0
10,218,21.8,1.0
19,381,20.0526,1.0
31,697,22.4839,2.0
25,439,17.56,1.0
30,537,17.9,2.0
11,263,23.9091,1.0
35,774,22.1143,2.0
16,335,20.9375,2.0
1,136,136.0,1.0
21,683,32.5238,1.0
18,351,19.5,2.0
11,328,29.8182,1.0
18,672,37.3333,1.0
7,250,35.7143,1.0
14,234,16.7143,1.0
14,312,22.2857,1.0
13,251,19.3077,2.0
11,217,19.7273,1.0
22,433,19.6818,2.0
37,919,24.8378,1.0
37,654,17.6757,2.0
5,238,47.6,1.0
24,451,18.7917,2.0
23,381,16.5652,1.0
13,413,31.7692,1.0
14,192,13.7143,1.0
10,221,22.1,1.0
23,445,19.3478,2.0
6,154,25.6667,1.0
24,549,22.875,1.0
34,590,17.3529,2.0
33,935,28.3333,1.0
17,336,19.7647,1.0
22,339,15.4091,1.0
24,529,22.0417,2.0
25,502,20.08,2.0
14,302,21.5714,1.0
18,291,16.1667,1.0
21,487,23.1905,2.0
19,373,19.6316,2.0
4,91,22.75,1.0
22,413,18.7727,2.0
23,649,28.2174,2.0
13,302,23.2308,1.0
20,390,19.5,2.0
22,371,16.8636,1.0
12,139,11.5833,1.0
36,727,20.1944,2.0
13,376,28.9231,1.0
13,368,28.3077,1.0
48,772,16.0833,3.0
13,445,34.2308,1.0
32,836,26.125,2.0
14,242,17.2857,1.0
15,298,19.8667,1.0
12,302,25.1667,1.0
15,265,17.6667,1.0
21,427,20.3333,2.0
15,380,25.3333,2.0
10,171,17.1,1.0
20,370,18.5,1.0
15,265,17.6667,1.0
19,503,26.4737,1.0
18,343,19.0556,2.0
9,165,18.3333,1.0
26,510,19.6154,2.0
25,499,19.96,2.0
30,611,20.3667,2.0
28,366,13.0714,1.0
15,281,18.7333,1.0
30,589,19.6333,2.0
12,262,21.8333,1.0
22,366,16.6364,1.0
27,357,13.2222,2.0
24,463,19.2917,2.0
2,34,17.0,0.0
14,187,13.3571,1.0
20,382,19.1,1.0
18,314,17.4444,1.0
25,509,20.36,2.0
25,415,16.6,1.0
19,740,38.9474,2.0
13,238,18.3077,1.0
9,157,17.4444,1.0
19,491,25.8421,1.0
38,831,21.8684,2.0
13,290,22.3077,1.0
31,675,21.7742,2.0
19,357,18.7895,1.0
23,465,20.2174,2.0
5,137,27.4,1.0
11,184,16.7273,1.0
23,468,20.3478,2.0
7,200,28.5714,1.0
12,260,21.6667,1.0
24,613,25.5417,2.0
7,242,34.5714,1.0
23,487,21.1739,2.0
24,353,14.7083,2.0
14,251,17.9286,1.0
16,329,20.5625,1.0
6,130,21.6667,1.0
20,403,20.15,2.0
40,955,23.875,2.0
34,697,20.5,2.0
13,439,33.7692,2.0
16,448,28.0,2.0
15,431,28.7333,2.0
22,380,17.2727,1.0
25,372,14.88,1.0
25,534,21.36,2.0
7,257,36.7143,1.0
15,341,22.7333,2.0
35,760,21.7143,2.0
13,344,26.4615,1.0
27,601,22.2593,2.0
46,748,16.2609,2.0
14,371,26.5,1.0
31,643,20.7419,2.0
13,257,19.7692,1.0
15,378,25.2,1.0
16,350,21.875,2.0
26,563,21.6538,2.0
32,487,15.2188,2.0
16,335,20.9375,1.0
22,401,18.2273,1.0
33,660,20.0,2.0
21,440,20.9524,1.0
9,250,27.7778,1.0
20,508,25.4,2.0
14,255,18.2143,1.0
12,320,26.6667,1.0
12,207,17.25,1.0
26,567,21.8077,2.0
5,164,32.8,1.0
8,163,20.375,1.0
21,553,26.3333,2.0
46,1071,23.2826,2.0
33,681,20.6364,2.0
25,526,21.04,2.0
9,207,23.0,1.0
21,672,32.0,2.0
15,339,22.6,1.0
23,460,20.0,2.0
29,668,23.0345,2.0
19,397,20.8947,1.0
21,418,19.9048,2.0
23,482,20.9565,2.0
23,511,22.2174,1.0
2,83,41.5,1.0
21,467,22.2381,2.0
16,500,31.25,2.0
22,408,18.5455,1.0
1,144,144.0,1.0
7,228,32.5714,1.0
5,183,36.6,1.0
17,449,26.4118,1.0
18,349,19.3889,1.0
28,538,19.2143,2.0
11,219,19.9091,1.0
33,531,16.0909,2.0
31,566,18.2581,2.0
9,195,21.6667,1.0
23,417,18.1304,1.0
15,456,30.4,2.0
28,506,18.0714,2.0
5,307,61.4,1.0
14,286,20.4286,1.0
4,84,21.0,1.0
25,733,29.32,2.0
14,377,26.9286,2.0
42,839,19.9762,2.0
35,781,22.3143,2.0
27,637,23.5926,2.0
31,605,19.5161,2.0
32,544,17.0,2.0
22,422,19.1818,2.0
16,313,19.5625,1.0
24,441,18.375,1.0
17,295,17.3529,1.0
17,422,24.8235,2.0
11,286,26.0,1.0
25,469,18.76,2.0
33,612,18.5455,2.0
40,743,18.575,2.0
14,340,24.2857,1.0
22,635,28.8636,1.0
26,639,24.5769,1.0
20,452,22.6,2.0
23,384,16.6957,2.0
16,263,16.4375,1.0
12,283,23.5833,1.0
16,279,17.4375,1.0
5,130,26.0,1.0
23,560,24.3478,1.0
15,515,34.3333,1.0
3,54,18.0,1.0
12,226,18.8333,2.0
8,110,13.75,1.0
3,93,31.0,1.0
3,149,49.6667,2.0
3,77,25.6667,1.0
4,47,11.75,1.0
8,131,16.375,0.0
6,112,18.6667,2.0
8,183,22.875,3.0
7,197,28.1429,3.0
6,104,17.3333,1.0
7,153,21.8571,3.0
5,92,18.4,2.0
1,81,81.0,1.0
7,137,19.5714,2.0
6,115,19.1667,2.0
9,118,13.1111,2.0
5,106,21.2,1.0
7,109,15.5714,2.0
2,60,30.0,2.0
1,35,35.0,1.0
7,140,20.0,2.0
3,67,22.3333,1.0
6,129,21.5,2.0
9,215,23.8889,3.0
1,41,41.0,1.0
12,190,15.8333,3.0
6,100,16.6667,2.0
8,155,19.375,3.0
9,160,17.7778,1.0
5,101,20.2,1.0
1,23,23.0,1.0
5,98,19.6,0.0
2,48,24.0,1.0
7,183,26.1429,3.0
7,142,20.2857,2.0
11,237,21.5455,3.0
6,80,13.3333,1.0
3,90,30.0,2.0
4,75,18.75,1.0
5,152,30.4,2.0
6,66,11.0,2.0
6,143,23.8333,2.0
7,175,25.0,2.0
4,78,19.5,1.0
2,53,26.5,1.0
11,237,21.5455,3.0
7,273,39.0,3.0
6,94,15.6667,2.0
7,124,17.7143,1.0
11,204,18.5455,3.0
8,191,23.875,3.0
6,81,13.5,2.0
8,215,26.875,3.0
7,156,22.2857,2.0
5,99,19.8,1.0
7,173,24.7143,2.0
5,89,17.8,2.0
5,165,33.0,2.0
8,135,16.875,1.0
4,89,22.25,1.0
3,50,16.6667,2.0
6,122,20.3333,2.0
5,69,13.8,1.0
2,18,9.0,2.0
6,114,19.0,2.0
6,122,20.3333,1.0
6,81,13.5,1.0
12,151,12.5833,1.0
3,65,21.6667,1.0
18,382,21.2222,3.0
11,171,15.5455,1.0
1,156,156.0,2.0
3,62,20.6667,1.0
3,79,26.3333,1.0
8,145,18.125,2.0
7,112,16.0,1.0
7,166,23.7143,3.0
8,149,18.625,2.0
2,52,26.0,1.0
2,61,30.5,1.0
7,276,39.4286,3.0
5,99,19.8,1.0
7,122,17.4286,2.0
3,98,32.6667,2.0
7,131,18.7143,2.0
4,85,21.25,1.0
5,71,14.2,1.0
5,86,17.2,2.0
7,139,19.8571,2.0
4,98,24.5,2.0
7,122,17.4286,2.0
7,106,15.1429,2.0
11,193,17.5455,2.0
6,84,14.0,2.0
8,298,37.25,3.0
13,233,17.9231,2.0
5,110,22.0,1.0
5,83,16.6,2.0
5,157,31.4,3.0
7,138,19.7143,2.0
4,45,11.25,2.0
4,82,20.5,1.0
2,35,17.5,1.0
5,130,26.0,3.0
6,241,40.1667,3.0
3,95,31.6667,1.0
6,87,14.5,2.0
15,156,10.4,2.0
6,177,29.5,3.0
4,94,23.5,1.0
7,154,22.0,3.0
3,53,17.6667,1.0
3,40,13.3333,1.0
9,138,15.3333,1.0
10,271,27.1,3.0
7,135,19.2857,2.0
1,42,42.0,1.0
7,151,21.5714,3.0
2,60,30.0,1.0
5,203,40.6,2.0
11,137,12.4545,2.0
7,157,22.4286,2.0
9,183,20.3333,2.0
2,42,21.0,1.0
17,267,15.7059,3.0
7,108,15.4286,1.0
7,165,23.5714,2.0
3,77,25.6667,1.0
3,140,46.6667,2.0
8,124,15.5,2.0
5,125,25.0,2.0
4,90,22.5,1.0
8,173,21.625,3.0
3,33,11.0,1.0
3,54,18.0,2.0
7,174,24.8571,2.0
11,141,12.8182,1.0
3,172,57.3333,3.0
3,96,32.0,1.0
9,121,13.4444,2.0
8,160,20.0,3.0
5,118,23.6,2.0
11,164,14.9091,3.0
8,164,20.5,3.0
4,73,18.25,2.0
5,101,20.2,1.0
10,223,22.3,3.0
3,179,59.6667,3.0
6,121,20.1667,2.0
4,97,24.25,1.0
4,71,17.75,1.0
9,139,15.4444,3.0
3,61,20.3333,1.0
10,183,18.3,2.0
5,113,22.6,2.0
5,80,16.0,1.0
4,147,36.75,2.0
6,146,24.3333,2.0
7,125,17.8571,2.0
8,139,17.375,1.0
6,105,17.5,2.0
6,166,27.6667,2.0
8,185,23.125,3.0
6,198,33.0,3.0
7,202,28.8571,3.0
9,200,22.2222,2.0
4,75,18.75,2.0
6,69,11.5,2.0
7,137,19.5714,2.0
6,133,22.1667,2.0
5,138,27.6,2.0
6,143,23.8333,2.0
6,98,16.3333,2.0
1,21,21.0,1.0
6,103,17.1667,1.0
5,140,28.0,2.0
10,230,23.0,3.0
12,217,18.0833,3.0
7,147,21.0,2.0
6,130,21.6667,2.0
6,114,19.0,2.0
15,197,13.1333,2.0
5,55,11.0,1.0
6,122,20.3333,2.0
6,211,35.1667,3.0
2,31,15.5,1.0
1,46,46.0,3.0
5,121,24.2,2.0
10,207,20.7,2.0
10,163,16.3,1.0
8,169,21.125,3.0
6,144,24.0,2.0
4,56,14.0,1.0
5,99,19.8,2.0
2,91,45.5,1.0
6,108,18.0,1.0
6,206,34.3333,2.0
6,118,19.6667,3.0
2,29,14.5,2.0
16,259,16.1875,3.0
6,140,23.3333,3.0
9,205,22.7778,3.0
9,168,18.6667,3.0
5,84,16.8,1.0
7,113,16.1429,2.0
5,69,13.8,2.0
3,46,15.3333,1.0
2,19,9.5,0.0
5,82,16.4,1.0
14,230,16.4286,2.0
5,159,31.8,2.0
7,188,26.8571,3.0
8,84,10.5,1.0
14,238,17.0,3.0
9,148,16.4444,3.0
3,99,33.0,1.0
9,149,16.5556,2.0
9,215,23.8889,3.0
6,56,9.3333,2.0
12,208,17.3333,0.0
3,44,14.6667,2.0
2,46,23.0,1.0
17,213,12.5294,3.0
9,226,25.1111,1.0
2,47,23.5,2.0
5,71,14.2,0.0
2,29,14.5,0.0
7,179,25.5714,3.0
6,104,17.3333,2.0
5,138,27.6,2.0
3,90,30.0,1.0
6,143,23.8333,2.0
3,58,19.3333,1.0
4,92,23.0,1.0
4,64,16.0,1.0
7,177,25.2857,2.0
3,49,16.3333,1.0
7,131,18.7143,2.0
6,163,27.1667,2.0
13,187,14.3846,2.0
5,132,26.4,2.0
6,101,16.8333,2.0
10,211,21.1,3.0
2,56,28.0,2.0
9,171,19.0,3.0
6,105,17.5,3.0
3,79,26.3333,1.0
10,212,21.2,3.0
1,37,37.0,1.0
2,43,21.5,1.0
5,120,24.0,2.0
3,141,47.0,1.0
1,22,22.0,2.0
3,91,30.3333,1.0
2,35,17.5,1.0
8,137,17.125,2.0
8,187,23.375,2.0
4,34,8.5,0.0
7,177,25.2857,2.0
9,153,17.0,3.0
3,55,18.3333,1.0
1,17,17.0,1.0
9,156,17.3333,2.0
7,103,14.7143,1.0
11,191,17.3636,3.0
6,196,32.6667,1.0
6,157,26.1667,3.0
3,79,26.3333,1.0
13,235,18.0769,3.0
16,237,14.8125,3.0
2,73,36.5,1.0
4,71,17.75,1.0
7,187,26.7143,3.0
9,212,23.5556,3.0
2,55,27.5,1.0
4,48,12.0,1.0
2,30,15.0,1.0
2,34,17.0,1.0
6,83,13.8333,3.0
6,103,17.1667,2.0
4,100,25.0,1.0
11,182,16.5455,3.0
9,223,24.7778,3.0
18,288,16.0,3.0
6,107,17.8333,2.0
4,48,12.0,1.0
13,222,17.0769,3.0
6,223,37.1667,3.0
2,47,23.5,1.0
11,188,17.0909,3.0
5,90,18.0,2.0
9,146,16.2222,2.0
5,106,21.2,1.0
8,101,12.625,1.0
1,36,36.0,1.0
9,184,20.4444,3.0
2,32,16.0,1.0
3,81,27.0,1.0
8,127,15.875,2.0
5,86,17.2,3.0
10,231,23.1,1.0
13,218,16.7692,3.0
1,48,48.0,1.0
9,205,22.7778,3.0
5,140,28.0,2.0
7,213,30.4286,3.0
10,173,17.3,3.0
4,96,24.0,2.0
4,81,20.25,2.0
3,68,22.6667,1.0
6,106,17.6667,2.0
10,224,22.4,3.0
7,152,21.7143,2.0
11,178,16.1818,1.0
6,59,9.8333,2.0
3,60,20.0,0.0
6,88,14.6667,1.0
4,65,16.25,1.0
8,129,16.125,2.0
7,188,26.8571,3.0
13,238,18.3077,3.0
4,107,26.75,2.0
3,57,19.0,1.0
5,66,13.2,1.0
4,155,38.75,3.0
2,72,36.0,1.0
7,152,21.7143,2.0
9,219,24.3333,3.0
5,50,10.0,1.0
4,201,50.25,3.0
5,93,18.6,2.0
8,141,17.625,2.0
8,189,23.625,3.0
3,55,18.3333,1.0
4,78,19.5,2.0
4,148,37.0,1.0
12,234,19.5,2.0
4,74,18.5,1.0
9,135,15.0,1.0
3,71,23.6667,1.0
5,71,14.2,1.0
6,86,14.3333,2.0
4,77,19.25,1.0
3,26,8.6667,1.0
4,90,22.5,2.0
1,40,40.0,1.0
6,196,32.6667,2.0
7,124,17.7143,2.0
5,122,24.4,2.0
10,176,17.6,3.0
5,206,41.2,3.0
2,23,11.5,3.0
8,135,16.875,3.0
6,124,20.6667,2.0
1,167,167.0,3.0
9,195,21.6667,3.0
4,116,29.0,2.0
10,207,20.7,2.0
5,104,20.8,2.0
9,193,21.4444,3.0
7,133,19.0,2.0
4,61,15.25,1.0
9,167,18.5556,1.0
5,108,21.6,2.0
5,117,23.4,2.0
6,103,17.1667,2.0
3,100,33.3333,3.0
4,93,23.25,1.0
8,170,21.25,3.0
10,152,15.2,2.0
4,140,35.0,3.0
8,167,20.875,2.0
11,182,16.5455,3.0
3,66,22.0,1.0
4,131,32.75,2.0
4,53,13.25,1.0
2,32,16.0,2.0
4,62,15.5,2.0
2,31,15.5,1.0
5,159,31.8,2.0
6,138,23.0,2.0
5,112,22.4,1.0
11,222,20.1818,3.0
6,159,26.5,3.0
4,83,20.75,2.0
18,294,16.3333,3.0
4,94,23.5,2.0
4,74,18.5,1.0
5,71,14.2,1.0
2,35,17.5,0.0
11,218,19.8182,3.0
2,78,39.0,2.0
5,67,13.4,2.0
6,164,27.3333,2.0
4,71,17.75,1.0
7,116,16.5714,2.0
9,257,28.5556,3.0
9,195,21.6667,3.0
6,192,32.0,3.0
4,95,23.75,1.0
12,187,15.5833,3.0
4,47,11.75,1.0
6,116,19.3333,2.0
10,181,18.1,3.0
8,106,13.25,2.0
12,209,17.4167,2.0
8,166,20.75,3.0
7,199,28.4286,3.0
6,153,25.5,2.0
7,103,14.7143,2.0
3,66,22.0,1.0
7,222,31.7143,3.0
4,72,18.0,1.0
1,10,10.0,1.0
4,98,24.5,2.0
10,214,21.4,3.0
6,116,19.3333,2.0
7,114,16.2857,2.0
4,65,16.25,2.0
4,97,24.25,2.0
4,71,17.75,2.0
7,83,11.8571,2.0
1,29,29.0,0.0
5,117,23.4,1.0
6,110,18.3333,3.0
9,169,18.7778,2.0
4,84,21.0,2.0
13,262,20.1538,3.0
5,74,14.8,2.0
8,278,34.75,3.0
3,33,11.0,1.0
5,195,39.0,1.0
4,78,19.5,2.0
7,85,12.1429,1.0
6,120,20.0,2.0
4,42,10.5,1.0
6,311,51.8333,3.0
8,168,21.0,2.0
9,242,26.8889,3.0
4,60,15.0,1.0
1,58,58.0,1.0
1,22,22.0,1.0
4,124,31.0,3.0
8,151,18.875,2.0
4,66,16.5,2.0
7,111,15.8571,2.0
5,104,20.8,1.0
2,67,33.5,2.0
7,93,13.2857,1.0
4,75,18.75,1.0
6,66,11.0,1.0
18,199,11.0556,3.0
8,145,18.125,2.0
4,140,35.0,2.0
2,49,24.5,1.0
5,85,17.0,2.0
3,73,24.3333,2.0
3,89,29.6667,1.0
5,107,21.4,1.0
5,79,15.8,1.0
7,197,28.1429,3.0
4,61,15.25,1.0
5,165,33.0,2.0
8,166,20.75,3.0
5,183,36.6,3.0
9,144,16.0,3.0
6,122,20.3333,2.0
5,133,26.6,2.0
1,11,11.0,0.0
5,122,24.4,2.0
3,51,17.0,1.0
4,73,18.25,1.0
3,122,40.6667,1.0
2,30,15.0,2.0
10,220,22.0,3.0
3,44,14.6667,1.0
5,152,30.4,2.0
6,85,14.1667,1.0
4,82,20.5,2.0
13,195,15.0,2.0
5,71,14.2,2.0
4,80,20.0,3.0
8,119,14.875,3.0
5,76,15.2,1.0
5,85,17.0,2.0
6,144,24.0,2.0
4,87,21.75,1.0
4,95,23.75,2.0
3,88,29.3333,1.0
4,133,33.25,2.0
4,82,20.5,1.0
8,220,27.5,3.0
3,64,21.3333,2.0
12,209,17.4167,2.0
5,62,12.4,1.0
13,198,15.2308,3.0
4,100,25.0,2.0
10,221,22.1,3.0
1,34,34.0,0.0
9,200,22.2222,2.0
3,37,12.3333,1.0
1,37,37.0,1.0
11,316,28.7273,3.0
9,199,22.1111,3.0
11,297,27.0,3.0
4,97,24.25,2.0
6,170,28.3333,3.0
3,84,28.0,1.0
4,113,28.25,2.0
3,50,16.6667,1.0
6,229,38.1667,3.0
6,95,15.8333,2.0
6,121,20.1667,2.0
2,69,34.5,3.0
5,87,17.4,2.0
4,81,20.25,1.0
4,123,30.75,2.0
5,87,17.4,2.0
3,61,20.3333,1.0
4,82,20.5,2.0
4,72,18.0,1.0
9,120,13.3333,2.0
3,78,26.0,2.0
7,118,16.8571,1.0
9,153,17.0,3.0
4,48,12.0,1.0
8,208,26.0,3.0
4,130,32.5,2.0
3,80,26.6667,1.0
4,72,18.0,2.0
8,111,13.875,2.0
15,226,15.0667,3.0
3,86,28.6667,2.0
5,62,12.4,1.0
7,90,12.8571,1.0
7,288,41.1429,3.0
5,62,12.4,1.0
4,66,16.5,1.0
11,199,18.0909,2.0
7,191,27.2857,2.0
5,105,21.0,2.0
4,100,25.0,2.0
7,106,15.1429,2.0
5,85,17.0,2.0
5,72,14.4,2.0
4,55,13.75,1.0
6,106,17.6667,2.0
4,72,18.0,2.0
8,166,20.75,2.0
20,336,16.8,3.0
1,48,48.0,1.0
9,192,21.3333,3.0
3,110,36.6667,2.0
3,72,24.0,1.0
11,198,18.0,2.0
13,184,14.1538,2.0
4,56,14.0,1.0
4,82,20.5,0.0
1,36,36.0,1.0
4,59,14.75,2.0
5,153,30.6,2.0
7,161,23.0,2.0
7,182,26.0,3.0
9,91,10.1111,2.0
3,47,15.6667,1.0
2,71,35.5,1.0
3,53,17.6667,2.0
3,60,20.0,1.0
14,219,15.6429,1.0
2,39,19.5,1.0
5,138,27.6,2.0
3,59,19.6667,1.0
8,168,21.0,2.0
7,176,25.1429,3.0
5,61,12.2,1.0
4,77,19.25,1.0
6,103,17.1667,1.0
2,70,35.0,1.0
4,75,18.75,2.0
4,80,20.0,1.0
7,205,29.2857,2.0
4,89,22.25,1.0
11,214,19.4545,3.0
10,232,23.2,3.0
7,160,22.8571,1.0
11,158,14.3636,3.0
5,125,25.0,1.0
3,57,19.0,1.0
4,89,22.25,1.0
8,123,15.375,2.0
10,189,18.9,2.0
7,162,23.1429,3.0
3,65,21.6667,1.0
10,226,22.6,3.0
6,111,18.5,2.0
4,82,20.5,1.0
7,112,16.0,3.0
4,160,40.0,2.0
6,169,28.1667,2.0
3,70,23.3333,1.0
6,161,26.8333,2.0
5,96,19.2,2.0
6,180,30.0,3.0
2,39,19.5,0.0
14,153,10.9286,2.0
5,106,21.2,1.0
2,35,17.5,0.0
7,90,12.8571,1.0
5,80,16.0,2.0
7,110,15.7143,1.0
4,154,38.5,3.0
3,105,35.0,2.0
4,86,21.5,1.0
3,81,27.0,1.0
6,149,24.8333,2.0
6,181,30.1667,3.0
2,30,15.0,1.0
7,138,19.7143,3.0
7,141,20.1429,3.0
7,132,18.8571,2.0
3,75,25.0,1.0
4,73,18.25,1.0
2,45,22.5,2.0
3,41,13.6667,1.0
5,80,16.0,2.0
4,90,22.5,2.0
5,79,15.8,2.0
5,90,18.0,2.0
3,50,16.6667,1.0
5,64,12.8,1.0
3,40,13.3333,1.0
4,60,15.0,1.0
1,31,31.0,1.0
6,109,18.1667,3.0
1,31,31.0,0.0
6,122,20.3333,2.0
6,75,12.5,2.0
12,184,15.3333,3.0
3,61,20.3333,1.0
1,77,77.0,1.0
4,65,16.25,1.0
10,169,16.9,2.0
5,108,21.6,1.0
5,86,17.2,2.0
2,87,43.5,2.0
4,161,40.25,2.0
3,47,15.6667,1.0
5,69,13.8,1.0
3,44,14.6667,1.0
6,132,22.0,2.0
7,91,13.0,2.0
11,210,19.0909,3.0
5,70,14.0,1.0
6,96,16.0,2.0
5,185,37.0,3.0
8,189,23.625,3.0
5,111,22.2,2.0
5,109,21.8,2.0
5,76,15.2,1.0
4,73,18.25,1.0
5,86,17.2,1.0
8,164,20.5,2.0
4,95,23.75,1.0
9,173,19.2222,3.0
11,176,16.0,3.0
1,55,55.0,1.0
6,134,22.3333,2.0
2,36,18.0,1.0
5,81,16.2,1.0
8,190,23.75,3.0
10,140,14.0,1.0
6,140,23.3333,1.0
8,163,20.375,1.0
10,197,19.7,3.0
5,78,15.6,0.0
7,196,28.0,3.0
8,106,13.25,2.0
6,124,20.6667,2.0
8,229,28.625,1.0
8,182,22.75,3.0
3,152,50.6667,2.0
6,100,16.6667,2.0
6,114,19.0,2.0
5,115,23.0,2.0
6,135,22.5,2.0
6,75,12.5,1.0
5,56,11.2,1.0
6,123,20.5,3.0
2,32,16.0,1.0
2,51,25.5,1.0
13,197,15.1538,3.0
5,51,10.2,0.0
4,51,12.75,0.0
5,110,22.0,2.0
3,135,45.0,2.0
7,199,28.4286,3.0
9,128,14.2222,2.0
7,172,24.5714,2.0
9,226,25.1111,3.0
7,149,21.2857,2.0
6,209,34.8333,3.0
12,153,12.75,1.0
3,97,32.3333,1.0
3,91,30.3333,2.0
5,85,17.0,3.0
4,146,36.5,2.0
2,46,23.0,1.0
3,47,15.6667,1.0
1,122,122.0,3.0
4,90,22.5,1.0
7,142,20.2857,2.0
7,146,20.8571,2.0
6,184,30.6667,3.0
1,81,81.0,1.0
7,234,33.4286,3.0
5,109,21.8,2.0
4,85,21.25,2.0
4,155,38.75,3.0
5,117,23.4,2.0
9,185,20.5556,3.0
1,26,26.0,1.0
5,70,14.0,1.0
7,139,19.8571,2.0
14,269,19.2143,3.0
7,150,21.4286,2.0
6,147,24.5,3.0
3,29,9.6667,1.0
6,152,25.3333,2.0
2,19,9.5,2.0
7,99,14.1429,2.0
11,161,14.6364,3.0
3,94,31.3333,2.0
4,124,31.0,2.0
2,13,6.5,2.0
11,236,21.4545,3.0
8,161,20.125,2.0
5,100,20.0,1.0
3,49,16.3333,1.0
3,45,15.0,1.0
7,165,23.5714,2.0
3,68,22.6667,1.0
5,90,18.0,1.0
4,99,24.75,1.0
4,56,14.0,1.0
8,128,16.0,3.0
5,173,34.6,3.0
6,122,20.3333,2.0
1,91,91.0,1.0
5,121,24.2,2.0
1,28,28.0,1.0
6,181,30.1667,2.0
11,240,21.8182,3.0
3,42,14.0,0.0
12,169,14.0833,3.0
5,104,20.8,2.0
4,73,18.25,1.0
5,95,19.0,1.0
10,159,15.9,1.0
11,165,15.0,3.0
10,220,22.0,3.0
1,133,133.0,2.0
5,76,15.2,1.0
12,226,18.8333,2.0
5,108,21.6,2.0
2,38,19.0,1.0
4,114,28.5,2.0
8,178,22.25,3.0
5,104,20.8,2.0
1,38,38.0,1.0
7,236,33.7143,3.0
7,172,24.5714,2.0
5,61,12.2,1.0
1,67,67.0,1.0
8,113,14.125,3.0
5,101,20.2,1.0
8,172,21.5,2.0
6,166,27.6667,3.0
2,58,29.0,1.0
10,189,18.9,3.0
3,96,32.0,1.0
8,227,28.375,3.0
9,120,13.3333,2.0
5,154,30.8,3.0
7,140,20.0,3.0
2,59,29.5,1.0
7,141,20.1429,2.0
3,53,17.6667,1.0
4,138,34.5,1.0
10,168,16.8,2.0
6,158,26.3333,2.0
8,159,19.875,1.0
5,92,18.4,1.0
3,81,27.0,1.0
7,119,17.0,2.0
4,68,17.0,1.0
3,94,31.3333,1.0
4,93,23.25,1.0
13,207,15.9231,3.0
10,184,18.4,3.0
10,234,23.4,2.0
2,64,32.0,0.0
6,147,24.5,2.0
3,72,24.0,1.0
1,56,56.0,1.0
8,228,28.5,1.0
6,106,17.6667,2.0
4,85,21.25,1.0
6,155,25.8333,3.0
4,113,28.25,2.0
9,173,19.2222,2.0
5,131,26.2,2.0
2,51,25.5,1.0
3,76,25.3333,3.0
3,70,23.3333,1.0
2,41,20.5,1.0
4,72,18.0,2.0
8,204,25.5,3.0
5,57,11.4,3.0
8,163,20.375,3.0
3,46,15.3333,1.0
6,156,26.0,2.0
4,106,26.5,2.0
6,177,29.5,3.0
10,224,22.4,3.0
5,135,27.0,2.0
3,88,29.3333,1.0
8,142,17.75,1.0
8,169,21.125,3.0
5,162,32.4,3.0
14,255,18.2143,3.0
2,74,37.0,1.0
3,99,33.0,1.0
